logFC	AveExpr	t	P.Value	adj.P.Val	B	Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	Cluster	Alpha
1.79849519438125	-0.671791415658324	9.8549438016271	1.0254414537592e-20	2.76898462965616e-20	35.6311407567179	AC007681.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.79614475315423	-0.582499131011886	17.0440185422245	1.07032372685313e-49	7.76874357240202e-49	102.039802891901	AC110611.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.79488724014145	-2.31894657498985	14.5033389429872	8.25359982773514e-39	4.16792105179934e-38	77.1262521556334	AC004596.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.79291852906278	0.189219735256708	14.2631099488713	8.33366404387548e-38	4.05676476098089e-37	74.7047646600449	AC008269.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.79021068416017	-1.67688067260476	13.7546424698476	1.06552507536272e-35	4.7771882525741e-35	69.9734818416886	AC099343.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.79017529594733	-2.05564649301098	12.0597262420955	6.76709354971243e-29	2.42487518864695e-28	54.4022567194427	AL365272.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.77629808791272	-2.65201603378785	8.5542460812184	2.35184665107101e-16	5.46645437816506e-16	25.7858401867211	AC010737.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.7744138142658	0.477435268181258	21.56885610751	1.23636517164436e-69	1.91737943012387e-68	147.80495014641	AL355574.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.77235550543884	-1.51518511905165	15.5818589297731	2.22668430959644e-43	1.33038527802836e-42	87.5812140101375	AP000866.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.77152427288879	0.507603418165337	10.5311519914909	3.95883203505876e-23	1.16789660244249e-22	41.0660100000983	AL713852.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.76986734285659	-0.392599061178805	15.2505420916949	5.76672555470651e-42	3.24721569925736e-41	84.2775178809684	AC124016.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.76981358947143	-2.14351429978937	8.10816791614797	5.91762010832655e-15	1.30187642383184e-14	22.5914134038972	AC011092.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.76973874385792	-0.897285868853299	18.5725754817351	2.12273085506754e-56	1.9185701167776e-55	117.451020948843	AL031778.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.76024709108445	-0.743991937659757	4.30667864977945	2.07328506625507e-05	3.00817127711242e-05	1.06139544695362	AC022034.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.76008843845488	-1.05091511263009	15.6141031713024	1.62069655080987e-43	9.78624853446473e-43	87.8735289883626	AC011912.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.75965837594852	-1.95326693490205	12.9976743687036	1.29180105880867e-32	5.25233725630228e-32	62.9190608631247	LINC01424	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.75950128111201	-1.97961225681543	7.95965189049702	1.68631675862875e-14	3.63108267146312e-14	21.5305769396161	AC020659.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.75836716423843	-0.486100018004546	13.2785443337345	9.43853406686202e-34	3.98609519073726e-33	65.4508998614895	AC006480.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.7572815169675	0.575101002838568	13.6120652575382	4.10599740773035e-35	1.8010541952301e-34	68.5030095645803	AC116366.1	1.89179934703787e-17	1.40357653616089	0.109	0.023	2.20583803864616e-13	NK/T	NK/T	1
1.75651672355104	-2.05238474968075	14.7028419811357	1.19861599142903e-39	6.24160033701941e-39	79.0425678529536	AC087071.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.75545136478995	-2.1202135387815	10.8952834601841	1.8233258600315e-24	5.67390218286119e-24	44.2746015029791	AC007365.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.7551852976811	-1.73893884805849	11.7717089160327	8.84910950834935e-28	3.0453853439187e-27	51.8357328341775	AC005332.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.75333096746944	-2.00200183488211	12.3760198491647	3.88985807601409e-30	1.44494989787016e-29	57.2443172899699	AP001160.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.7518554524282	-0.511124476248523	10.5342375261934	3.8578545285165e-23	1.14047824499269e-22	41.1613073267455	AP001625.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.75067415722389	0.752718072101796	16.7572392395716	1.89496529525388e-48	1.3278793846742e-47	99.0993256767297	AC090559.1	3.65745619446683e-28	2.58897026215621	0.234	0.018	4.26459392274832e-24	neutrophil	neutrophil	1
1.74561015579987	-1.98610093100411	14.5703599374812	4.32050322865816e-39	2.21728538208533e-38	77.757999099886	AL844908.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.74373138205457	-2.47272670570806	12.5560919837258	7.53885111321203e-31	2.87184690728802e-30	58.889972818217	AC069234.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.74340166106175	-0.46709942516285	13.406501641953	2.845008420726e-34	1.2215028590046e-33	66.6358648070575	AL645929.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.74335610899381	-1.38276270047568	14.8599438348933	2.60838215879014e-40	1.4020054103497e-39	80.5365811672554	AL139274.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.73985690265713	-1.96019283768829	14.4264986480863	1.73154522045158e-38	8.62127251866946e-38	76.379786667849	AC018557.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.73759547900371	-2.3533472875319	13.320937407705	6.34698171235756e-34	2.69248641250684e-33	65.9291962371299	AC004706.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.73697756308889	0.31800610566313	19.7496735994338	1.35156614971049e-61	1.55924582637333e-60	129.3325341394	LINC00539	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.7363125684656	-0.244493702540575	13.9093300913281	2.45168556372708e-36	1.13320580290838e-35	71.3559986636143	LINC01504	1.93098595824594e-20	2.25657144850629	0.107	0.008	2.25152962731477e-16	monocyte/macrophage	monocyte/macrophage	1
1.73563221922574	-1.14702754438908	11.3221767706892	4.60291653851895e-26	1.51018232789789e-25	47.8767693417716	AC121761.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.7341466918014	-1.69640172084447	14.7716757781582	6.14822863708133e-40	3.24928731322846e-39	79.6955730965276	AC090018.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.7307473612384	0.892754304659664	10.2120571079143	5.59687766514048e-22	1.58364295250934e-21	38.4199752386174	AC006230.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.72794275917574	0.956020977138706	10.3733842440705	1.47521681662369e-22	4.28084389118409e-22	39.7392262972591	AC006504.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.72702045019982	-0.407073748716565	15.1006879139878	2.49730854132359e-41	1.36821653287188e-40	82.8218752477061	AL132989.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.72672838778702	-2.37287822771711	9.92266653654801	5.93536733398486e-21	1.61811455272325e-20	36.2608136498078	AC092611.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.72089811531523	-1.91872554753168	12.6023786706467	4.93629564076594e-31	1.90084220196658e-30	59.2792271298651	AL078590.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.71951113069072	-1.65032040227724	12.5107787280052	1.1403976027472e-30	4.31526452879539e-30	58.4516990788168	AC048344.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.71914507367764	-1.27232172007246	15.9822463050304	4.2631254642029e-45	2.68264968235207e-44	91.5103229119428	AC083964.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.71823881173929	-2.58223179125308	10.6797543950969	1.13519406972858e-23	3.43829324427929e-23	42.472481550306	AC098851.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.71645062118125	-1.30106809269707	6.76746145913305	4.51209431974532e-11	8.51417797834922e-11	13.7424091783982	AC136475.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.71579500766872	-0.820272677700754	15.4648183412373	7.04384572338639e-43	4.13880624492144e-42	86.3970800987629	AC005586.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.7148679453366	-2.22827745535662	11.4778855732148	1.18133704858368e-26	3.93040392014125e-26	49.2817303037239	AC004112.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.713607374813	-1.57136866985061	12.746456718534	1.31552707179263e-31	5.1781772950728e-31	60.579190714375	LINC02202	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.71334162226541	-2.53723890933931	10.327485559621	2.15843900484844e-22	6.21893390432475e-22	39.5513489620051	AC103923.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.70800869043247	0.565186801904189	13.9334814186288	1.9480982776286e-36	9.04861360378063e-36	71.5434317468008	Z97832.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.70792655759019	-2.44995559309	10.2575617990902	3.84709445274892e-22	1.09619016635557e-21	38.9761803910988	AC008982.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.70647917752413	-0.935461757481013	14.0183612208	8.67352971652748e-37	4.06195995635396e-36	72.4361641399438	AL008729.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.70137061333467	-0.924217960779734	10.3190628863233	2.31432796113752e-22	6.65457219220697e-22	39.408148149876	AC027796.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.69643565933173	0.0356294724938869	22.2914388465376	8.09142088404101e-73	1.40021051639685e-71	155.140452144937	AC074032.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.6837922377347	-2.56968484669204	10.0590451521667	1.96030792857624e-21	5.45426853068567e-21	37.366129063613	AC017083.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.67985642727502	-2.32552017129294	11.7759435428873	8.52270687116478e-28	2.93893585666654e-27	51.884198653614	LINC01537	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.67901583314931	-0.173795166330368	13.7774675119538	8.58161532940789e-36	3.86581338172374e-35	70.1066735459871	C9orf139	8.42585151806298e-46	3.15875536261127	0.297	0.017	9.82454287006144e-42	neutrophil	neutrophil	1
1.67546577575655	-2.36489561806775	8.62148991869289	1.43168644070977e-16	3.35795547002836e-16	26.2745805323106	AC137894.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.67465728813122	-1.5614173814042	11.5884800474392	4.47089846893961e-27	1.51775237498213e-26	50.2172489057841	AC005005.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.67434456821165	-1.24632885329623	5.79911364818332	1.32768660278217e-08	2.25627220281185e-08	8.19765312960629	AC012414.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.67339680876247	3.15844734737513	19.4756884653823	2.19605190244998e-60	2.3787768317378e-59	126.441726701249	LINC00641	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.6722933571741	0.911002922766427	7.59960316404075	2.01674388034042e-13	4.15048523017122e-13	18.9202144791289	LINC01515	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.66613375671791	-0.986073550607141	16.4625882643039	3.59645001974801e-47	2.43597259094149e-46	96.2560702459548	CERNA1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.66310669029054	-1.4059961099952	17.2691401210965	1.1150369734046e-50	8.34953807525661e-50	104.335761126983	AC073529.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.66200117369277	-2.05889216904368	13.3247821701299	6.12247305503641e-34	2.60113451050799e-33	65.9587115490971	AC107071.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.66021440507738	-1.06520255307536	11.8553998235356	4.20529515477005e-28	1.47523209508497e-27	52.5461612567388	AC093788.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.65511317105772	-2.07364494743235	10.8740828960784	2.1845767854058e-24	6.78318262251822e-24	44.0942942360854	AL359962.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.65329504635495	0.798513285361889	7.65550676724154	1.37931261227226e-13	2.85937851981642e-13	19.3019899327825	AC011447.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.64938202999876	-1.29830363396257	14.7999137228877	4.67405170483071e-40	2.49341329667473e-39	79.9527677502409	AC006252.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.64587714507438	-2.6028337411087	12.5622643983637	7.12521860901481e-31	2.71792613069678e-30	58.9516312613665	AP001160.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.64553856490562	-0.378723329914202	13.3849064692227	3.48430933914338e-34	1.48922739525435e-33	66.4328888013304	LINC01719	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.64454091603138	-0.643940929735585	11.009810392309	6.84499424340176e-25	2.17781319089397e-24	45.1710365228473	AC007098.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.64448781643821	-2.20771073431395	12.3131497062916	6.88116867488425e-30	2.53620216874305e-29	56.6837952511351	AC004832.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.64371262960962	0.16243694250519	13.3881448639961	3.38001626832277e-34	1.44901603768882e-33	66.4316106216499	AC009041.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.64245289015515	-0.321353676316987	12.7285426752485	1.55116269593971e-31	6.0719996290716e-31	60.3592962786511	AC012443.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.63928380228338	-1.21954848782323	12.1378050830619	3.35391942235709e-29	1.21595585439782e-28	55.0687791488396	AL356512.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.63815977760137	-0.376395320840637	11.2446878785857	9.024881870898e-26	2.92715597138383e-25	47.1625262573548	MIR497HG	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.63698154104459	-0.260069624083647	13.9791025984969	1.26131785496671e-36	5.87786547191385e-36	72.0248610053936	AL080317.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.63595304384764	-0.70364887481393	12.7362012739686	1.44567387216346e-31	5.6747198467495e-31	60.4549472913739	AC015849.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.63500231183562	-1.98814095593755	13.4889662269165	1.31044317204293e-34	5.65203301254988e-34	67.4894007443806	AC011921.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.63155072822072	-0.655263349620783	16.8170400822046	1.04148312981077e-48	7.3343154402059e-48	99.7747725357967	AC009961.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.63095718886772	-1.92110361874898	8.98212713468561	9.56608900260509e-18	2.33435602660303e-17	28.9327723674788	AL161729.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.6286546111958	-1.71613803754698	11.9180174310723	2.40621934560441e-28	8.51477618806149e-28	53.1193438168411	AL135818.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.62376702857473	0.532940121324613	13.0486947946716	8.04472546357929e-33	3.29450661841819e-32	63.2551089687238	Z83745.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.62117063232166	-0.263975388226962	10.8533917751217	2.60558073097638e-24	8.0639455992486e-24	43.822913692642	AC008735.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.61948478302568	-0.911078347813786	10.9332358743293	1.31864070886102e-24	4.13057652510771e-24	44.5388235795517	AC005785.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.61860781237344	-1.09335901400027	10.5080866292205	4.80165642829358e-23	1.41067297551731e-22	40.9817371975039	AC096642.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.61081556341699	-2.75660433157526	13.0280029197148	9.74918110235427e-33	3.98676887153911e-32	63.2252434183183	AP005329.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.60572457624581	-2.02935084809635	9.42262553886822	3.18713556768236e-19	8.2228097646205e-19	32.272297768111	AC116351.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.60568810594627	-1.51757791337308	12.2456723769204	1.26739487978478e-29	4.65312635036119e-29	56.0479520434171	AP001178.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.60440829660466	-0.986547507646776	12.1053045775069	4.49321939726736e-29	1.62029944719755e-28	54.7612620078922	AP006623.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.5993955721652	-2.11868378395087	7.85278402143787	3.55242796540065e-14	7.57459847168072e-14	20.8221424151004	AC063960.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.59781205954711	-2.12358942481892	13.0842231871834	5.78214772425961e-33	2.38167420050055e-32	63.7231479441159	AC024909.1	6.31973135279041e-26	1.85411612593029	0.391	0.057	7.36880675735362e-22	neutrophil	neutrophil	1
1.59577182403768	0.71113699603821	10.786299871647	4.60826470095336e-24	1.40626400229093e-23	43.1847988798483	LINC00654	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.59262778890269	-0.733142626649925	13.78026213468	8.35712306243587e-36	3.77667440305621e-35	70.1717297593541	AC145285.6	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.59218171582017	-1.7825870199233	7.41874370674597	6.79833195289547e-13	1.38107845972207e-12	17.885445368231	MIR3142HG	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.59214093650426	-1.87787180171405	10.2678846123788	3.53297404642883e-22	1.00972611719688e-21	39.0250241133387	FAM225B	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.59170522044337	2.66279005647438	11.2653807118398	7.54148726361707e-26	2.45163125477036e-25	47.1780128478649	AC025171.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.59167129859767	1.33755321426638	13.7986475609971	7.01937541347765e-36	3.18735798775193e-35	70.2223996030436	AC006001.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.59109959095769	-2.35138669843454	11.8248295111548	5.52008641834205e-28	1.91985358520279e-27	52.3316387715717	AL161756.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.59011965219253	-1.08839640009086	7.46638876273142	4.94619166029095e-13	1.00770222052446e-12	18.1765876350057	LINC01270	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.58628915879394	-1.05497777835834	13.3546964282907	4.62569588193226e-34	1.97112986680537e-33	66.1826118973356	LINC01140	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.58544449905194	1.60520476709909	10.9071151579399	1.64822805374552e-24	5.14595293347611e-24	44.159170234794	AP003559.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.58471954098398	-1.38415386687185	14.1675525454948	2.0832912471863e-37	1.00379975543544e-36	73.8818594998677	AC020915.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.58188084273465	-2.49264695231808	9.20128936583366	1.78379806283523e-18	4.50393140776369e-18	30.614219715159	AC092809.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.58096864132811	-2.12935319035269	9.34534679484654	5.83197327335964e-19	1.4924382461492e-18	31.7106004222336	AP006545.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.57650043754428	-1.14108651343382	7.27006924549153	1.81660560803472e-12	3.62299839466096e-12	16.8791558196302	AL354766.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.57640962457258	-2.67412964175365	10.8174863242887	3.53617071551449e-24	1.08610957690802e-23	43.6380123541982	AL355581.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.57500901909034	-0.460516578812455	12.021631835601	9.52368624450599e-29	3.39977629709535e-28	53.9879462546602	AL121832.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.57374591610563	-2.38839659272484	9.45338332046044	2.50369156587403e-19	6.48309914594024e-19	32.5565323120365	LINC02102	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.57307662141385	0.875074907836318	15.3751849692403	1.69896153971595e-42	9.76043086986614e-42	85.4280687863018	AL021368.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.57062742640558	-1.5873701323909	11.9174201914829	2.4190823325345e-28	8.54963344923154e-28	53.123711258783	AC004253.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.56961468119458	-0.127000290891113	9.91388658356887	6.37218552199981e-21	1.73553383027212e-20	36.0705053831779	C9orf147	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.56910583945694	-2.02551216237618	13.0002783022244	1.26097372672661e-32	5.14172907535935e-32	62.948522592668	AC133550.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.5688630071684	-1.537736598986	13.2850198014356	8.8837057330646e-34	3.75737062152568e-33	65.5680725853812	AP000845.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.568442853908	-1.38168362563261	10.3448142638389	1.869765627472e-22	5.39816363251834e-22	39.6478123180857	AC004923.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.56788865511781	-0.26584695002212	9.02246185123933	7.03638054955102e-18	1.72446010359463e-17	29.1244445529842	MIR222HG	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.56675646993132	2.91040150173382	9.18878799918713	1.96450980861699e-18	4.95140216416963e-18	30.227406832109	LINC00472	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.56615520767797	-1.5897255611297	9.31610465265753	7.32417327873959e-19	1.86756547754384e-18	31.4422222899969	LINC00996	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.56555937474166	-1.07864748122261	10.6006978135854	2.20904113940599e-23	6.60617360762298e-23	41.7413727821561	AC105020.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.56536887353507	-2.69161106879925	14.7245386484236	9.71263617144135e-40	5.10452989899084e-39	79.2714216579195	AC090425.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.56050807496275	-1.0757543571906	11.7958152210742	7.14407460670345e-28	2.46953516855352e-27	52.0179140243414	AC025034.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.56037374247537	-1.96732989367178	14.3319306363899	4.30239928213238e-38	2.11615410098643e-37	75.476383118248	AC018845.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.55698135289963	-0.829837157076074	16.7213313081421	2.7139919156594e-48	1.88320514832307e-47	98.8313026465815	AC012073.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.55353309759002	-2.18086001190094	8.96208362367936	1.11396880163944e-17	2.70903466928254e-17	28.7951745634108	AC027373.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.55265563659811	-1.52548217949272	9.75180862182709	2.34782793759506e-20	6.27413906487266e-20	34.8534103448848	AP001189.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.55146575363021	-1.20341915236482	14.0924576371766	4.27390384791838e-37	2.01819286528991e-36	73.1573724274598	AL512343.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.55085004578579	-0.835420076043755	10.0742597580111	1.731448510964e-21	4.8364673957833e-21	37.4036889249004	AC068700.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.55056805753497	-1.24985801685492	16.3319821870906	1.32142844595373e-46	8.78270241128028e-46	94.9777135389707	AC005562.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.5463671630516	1.25041578427835	18.2196318539805	7.59444976745837e-55	6.57105135367282e-54	113.777270941851	AL022311.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.54617998141925	-2.54312451598136	10.2902903824633	2.93612488091546e-22	8.40839799398393e-22	39.2497245511229	AL355297.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.54597722216287	-1.24116535043264	6.10416660664358	2.3855349079725e-09	4.18168503324643e-09	9.86690709123866	AL445250.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.54569293533509	-2.28063133180893	11.7294599009108	1.28703154400246e-27	4.41134724864612e-27	51.4891357816344	LINC00652	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.54537881004102	-2.02463333077699	8.03079855873766	1.02283603233711e-14	2.22437445193311e-14	22.0486220569473	LINC02798	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.542383230716	0.829984454594498	16.4734604382492	3.22690413741357e-47	2.19089807224395e-46	96.2712658016811	LINC00921	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.54170475496022	-0.0513732440248753	15.1164224213203	2.14149778129973e-41	1.17782377971485e-40	82.9495166977828	Z97989.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.53927021596446	-2.40453055497476	8.23087525971743	2.46589859704953e-15	5.49742358085355e-15	23.4671035098804	AL158071.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
1.53807848970717	0.51853841827869	12.2367499735674	1.37383950582093e-29	5.03091163550942e-29	55.8502913901798	AC130650.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
